Humidity	OrigTemp	SensorReadings	Error
34	18.9	16.31176471	2.588235294
36	19.8	16.97647059	2.823529412
32	20.3	20.3	2.352941176
27	20.9	20.9	1.764705882
28	20.6	22.48235294	1.882352941
44	19.2	15.43529412	3.764705882
50	17.1	17.1	4.470588235
54	15.1	15.1	4.941176471
56	13.9	19.07647059	5.176470588
56	13.4	8.223529412	5.176470588
57	13	18.29411765	5.294117647
56	12.7	17.87647059	5.176470588
55	12.5	17.55882353	5.058823529
56	12.2	17.37647059	5.176470588
56	11.8	11.8	5.176470588
61	11.5	17.26470588	5.764705882
65	10.7	10.7	6.235294118
63	10.8	16.8	6
61	11.9	6.135294118	5.764705882
55	13.3	13.3	5.058823529
44	14.1	17.86470588	3.764705882
53	13.7	13.7	4.823529412
48	15.2	15.2	4.235294118
51	14.2	14.2	4.588235294
33	17	19.47058824	2.470588235
65	13.2	13.2	6.235294118
57	14.4	9.105882353	5.294117647
54	14.9	19.84117647	4.941176471
52	16.2	16.2	4.705882353
63	14.6	20.6	6
70	12.6	5.776470588	6.823529412
70	12.4	19.22352941	6.823529412
72	12.3	5.241176471	7.058823529
75	11.8	4.388235294	7.411764706
72	11.6	4.541176471	7.058823529
77	11.1	11.1	7.647058824
83	10.3	18.65294118	8.352941176
85	9.9	9.9	8.588235294
85	9.6	18.18823529	8.588235294
87	9.2	18.02352941	8.823529412
87	8.9	8.9	8.823529412
86	8.8	0.094117647	8.705882353
81	9.6	1.482352941	8.117647059
70	11.2	4.376470588	6.823529412
64	12.6	12.6	6.117647059
58	14.2	19.61176471	5.411764706
53	15.5	15.5	4.823529412
52	16.7	21.40588235	4.705882353
44	18	14.23529412	3.764705882
44	18	18	3.764705882
42	19.3	22.82941176	3.529411765
49	18.5	18.5	4.352941176
47	17.9	17.9	4.117647059
50	16.9	16.9	4.470588235
53	16	16	4.823529412
56	15.4	20.57647059	5.176470588
61	14.5	20.26470588	5.764705882
68	13.3	19.88823529	6.588235294
72	12.7	19.75882353	7.058823529
76	12.2	12.2	7.529411765
79	11.8	3.917647059	7.882352941
82	11.4	3.164705882	8.235294118
82	11.1	11.1	8.235294118
83	10.9	10.9	8.352941176
84	10.5	2.029411765	8.470588235
87	10.3	19.12352941	8.823529412
78	11.2	11.2	7.764705882
73	12.7	5.523529412	7.176470588
62	14.5	8.617647059	5.882352941
58	15.9	21.31176471	5.411764706
50	17.6	22.07058824	4.470588235
46	18	14	4
39	19.3	19.3	3.176470588
33	20.3	22.77058824	2.470588235
34	20.8	23.38823529	2.588235294
30	21.5	19.38235294	2.117647059
30	21.2	21.2	2.117647059
29	21.1	23.1	2
30	20	17.88235294	2.117647059
44	18	21.76470588	3.764705882
49	17	21.35294118	4.352941176
53	16.3	21.12352941	4.823529412
53	16.1	20.92352941	4.823529412
49	15.3	10.94705882	4.352941176
51	14.5	9.911764706	4.588235294
51	14	18.58823529	4.588235294
52	13.7	8.994117647	4.705882353
57	13	13	5.294117647
60	12.5	12.5	5.647058824
62	12.2	18.08235294	5.882352941
54	13.5	13.5	4.941176471
46	16.3	20.3	4
38	17.9	20.95882353	3.058823529
31	19.8	22.03529412	2.235294118
26	20.7	19.05294118	1.647058824
26	21.8	21.8	1.647058824
23	23	21.70588235	1.294117647
22	23.2	23.2	1.176470588
26	23.6	21.95294118	1.647058824
30	23.1	23.1	2.117647059
32	21.3	18.94705882	2.352941176
33	20.3	17.82941176	2.470588235
36	18.9	18.9	2.823529412
41	18.2	21.61176471	3.411764706
42	17.7	21.22941176	3.529411765
45	16.8	12.91764706	3.882352941
42	16.8	13.27058824	3.529411765
45	16.5	20.38235294	3.882352941
49	15.9	11.54705882	4.352941176
59	15.4	9.870588235	5.529411765
67	14.5	20.97058824	6.470588235
71	13.4	6.458823529	6.941176471
72	13	13	7.058823529
71	12.9	12.9	6.941176471
73	13.1	13.1	7.176470588
63	14.2	14.2	6
52	15.4	20.10588235	4.705882353
41	17.8	21.21176471	3.411764706
41	18.4	18.4	3.411764706
37	20.4	17.45882353	2.941176471
34	20.7	20.7	2.588235294
34	21	23.58823529	2.588235294
30	21.6	19.48235294	2.117647059
30	21.3	19.18235294	2.117647059
33	20.1	17.62941176	2.470588235
33	19.9	17.42941176	2.470588235
33	18.8	21.27058824	2.470588235
45	17.3	21.18235294	3.882352941
49	16.4	20.75294118	4.352941176
48	16.2	11.96470588	4.235294118
51	15.6	15.6	4.588235294
56	15	15	5.176470588
57	14.6	19.89411765	5.294117647
61	13.9	19.66470588	5.764705882
65	13.4	13.4	6.235294118
65	13.1	13.1	6.235294118
65	12.8	6.564705882	6.235294118
67	12.8	6.329411765	6.470588235
57	13.8	19.09411765	5.294117647
52	16.1	11.39411765	4.705882353
44	18.1	18.1	3.764705882
41	19.7	16.28823529	3.411764706
36	20.8	20.8	2.823529412
35	21.9	19.19411765	2.705882353
34	22.6	25.18823529	2.588235294
31	23	23	2.235294118
31	22.9	22.9	2.235294118
30	24.5	24.5	2.117647059
31	24.4	26.63529412	2.235294118
39	21.7	18.52352941	3.176470588
39	19.7	19.7	3.176470588
43	19	15.35294118	3.647058824
45	18.4	22.28235294	3.882352941
48	17.9	17.9	4.235294118
52	17.3	17.3	4.705882353
58	16.6	16.6	5.411764706
56	16.5	21.67647059	5.176470588
58	16.5	11.08823529	5.411764706
60	15.8	15.8	5.647058824
65	15	15	6.235294118
66	14.8	14.8	6.352941176
66	14.7	21.05294118	6.352941176
62	16.3	16.3	5.882352941
50	19.1	14.62941176	4.470588235
42	21.3	17.77058824	3.529411765
31	23.2	20.96470588	2.235294118
30	24.5	26.61764706	2.117647059
29	25.2	27.2	2
27	26.6	24.83529412	1.764705882
29	26.1	26.1	2
27	26.3	26.3	1.764705882
34	23.9	21.31176471	2.588235294
39	22.2	22.2	3.176470588
37	21.5	24.44117647	2.941176471
40	20.6	23.89411765	3.294117647
44	20.4	20.4	3.764705882
42	20.2	20.2	3.529411765
47	19.9	15.78235294	4.117647059
66	18.8	18.8	6.352941176
80	17.2	25.2	8
97	15.5	15.5	10
96	15.1	24.98235294	9.882352941
97	15.1	15.1	10
97	15.5	25.5	10
97	15.5	25.5	10
97	15.7	5.7	10
97	16.1	26.1	10
97	16.5	26.5	10
97	16.9	26.9	10
97	17.2	27.2	10
97	17.6	27.6	10
92	18.7	28.11176471	9.411764706
91	19	9.705882353	9.294117647
93	19	19	9.529411765
93	19.1	19.1	9.529411765
90	19.2	28.37647059	9.176470588
90	19.4	28.57647059	9.176470588
90	19.4	28.57647059	9.176470588
94	19.1	9.452941176	9.647058824
94	18.7	18.7	9.647058824
94	17.3	26.94705882	9.647058824
94	17.3	17.3	9.647058824
93	17.3	26.82941176	9.529411765
95	15.8	6.035294118	9.764705882
95	15.1	5.335294118	9.764705882
94	15.2	15.2	9.647058824
94	15.1	5.452941176	9.647058824
95	14.8	24.56470588	9.764705882
95	14.5	4.735294118	9.764705882
95	14.6	4.835294118	9.764705882
93	15	5.470588235	9.529411765
90	15.3	6.123529412	9.176470588
87	15.9	24.72352941	8.823529412
80	17.2	9.2	8
68	18.8	25.38823529	6.588235294
70	19.7	12.87647059	6.823529412
64	20.1	13.98235294	6.117647059
74	18.9	18.9	7.294117647
73	19.2	26.37647059	7.176470588
66	19.4	13.04705882	6.352941176
65	20.2	26.43529412	6.235294118
70	19.4	12.57647059	6.823529412
74	19	19	7.294117647
79	18.3	26.18235294	7.882352941
84	17.5	17.5	8.470588235
86	17.1	17.1	8.705882353
87	16.8	25.62352941	8.823529412
87	15.6	15.6	8.823529412
88	14.6	23.54117647	8.941176471
87	14.7	5.876470588	8.823529412
84	14.5	22.97058824	8.470588235
86	14.3	14.3	8.705882353
90	13.8	22.97647059	9.176470588
90	13.8	22.97647059	9.176470588
81	15.1	23.21764706	8.117647059
72	17.1	10.04117647	7.058823529
62	18.5	18.5	5.882352941
60	19.8	25.44705882	5.647058824
57	21.2	15.90588235	5.294117647
50	23.3	27.77058824	4.470588235
50	24	24	4.470588235
45	24.6	28.48235294	3.882352941
47	24.7	20.58235294	4.117647059
47	25.2	21.08235294	4.117647059
47	24.3	28.41764706	4.117647059
49	23.9	23.9	4.352941176
55	22.2	27.25882353	5.058823529
67	20.3	20.3	6.470588235
69	19.5	19.5	6.705882353
71	18.8	18.8	6.941176471
71	18.5	25.44117647	6.941176471
74	18	10.70588235	7.294117647
79	17.3	9.417647059	7.882352941
83	16.6	8.247058824	8.352941176
87	16.1	16.1	8.823529412
87	15.8	24.62352941	8.823529412
89	15.2	15.2	9.058823529
89	14.9	23.95882353	9.058823529
80	16.5	8.5	8
73	18.1	18.1	7.176470588
63	21	21	6
47	22.9	27.01764706	4.117647059
35	24.4	21.69411765	2.705882353
34	26.1	26.1	2.588235294
32	26.9	24.54705882	2.352941176
38	27.1	27.1	3.058823529
26	28.2	29.84705882	1.647058824
27	28.5	26.73529412	1.764705882
32	27.3	24.94705882	2.352941176
33	26.3	23.82941176	2.470588235
37	25	25	2.941176471
36	23.8	20.97647059	2.823529412
30	22.8	24.91764706	2.117647059
31	22.4	22.4	2.235294118
33	21.6	21.6	2.470588235
36	21.3	18.47647059	2.823529412
40	20.6	17.30588235	3.294117647
41	20.3	16.88823529	3.411764706
45	19.7	23.58235294	3.882352941
47	20.2	20.2	4.117647059
49	19.7	15.34705882	4.352941176
51	19.3	23.88823529	4.588235294
49	20.4	20.4	4.352941176
54	20.4	25.34117647	4.941176471
47	21.9	21.9	4.117647059
37	24.2	27.14117647	2.941176471
40	24.6	24.6	3.294117647
38	25.1	28.15882353	3.058823529
36	25.4	25.4	2.823529412
48	24.6	24.6	4.235294118
57	23.3	23.3	5.294117647
61	22.6	28.36470588	5.764705882
65	19.9	19.9	6.235294118
80	18.9	10.9	8
68	18.4	18.4	6.588235294
83	17.2	8.847058824	8.352941176
82	17.1	8.864705882	8.235294118
76	17.1	17.1	7.529411765
83	16.6	8.247058824	8.352941176
89	15.7	24.75882353	9.058823529
90	15.1	15.1	9.176470588
92	14.8	14.8	9.411764706
92	14.7	5.288235294	9.411764706
93	14.6	14.6	9.529411765
93	14.6	5.070588235	9.529411765
90	14.8	23.97647059	9.176470588
91	14.8	24.09411765	9.294117647
93	14.7	14.7	9.529411765
91	14.9	24.19411765	9.294117647
85	15.5	24.08823529	8.588235294
79	16.2	24.08235294	7.882352941
74	16.8	24.09411765	7.294117647
76	16.7	16.7	7.529411765
77	16.6	24.24705882	7.647058824
72	17.3	17.3	7.058823529
68	17.8	17.8	6.588235294
64	18.1	18.1	6.117647059
64	18	11.88235294	6.117647059
65	17.7	11.46470588	6.235294118
73	16.7	16.7	7.176470588
71	16.6	23.54117647	6.941176471
68	16.6	23.18823529	6.588235294
67	16.4	16.4	6.470588235
70	15.8	15.8	6.823529412
76	15.1	22.62941176	7.529411765
87	13.9	5.076470588	8.823529412
91	13.3	4.005882353	9.294117647
94	12.8	22.44705882	9.647058824
94	12.6	22.24705882	9.647058824
95	12.5	22.26470588	9.764705882
95	12.5	22.26470588	9.764705882
94	12.7	12.7	9.647058824
92	13.4	13.4	9.411764706
93	13.6	23.12941176	9.529411765
93	13.7	23.22941176	9.529411765
94	13.4	3.752941176	9.647058824
91	13.7	22.99411765	9.294117647
91	13.6	13.6	9.294117647
92	13.7	4.288235294	9.411764706
91	13.8	4.505882353	9.294117647
92	13.8	13.8	9.411764706
93	13.4	22.92941176	9.529411765
94	13.2	22.84705882	9.647058824
94	13	22.64705882	9.647058824
95	12.4	12.4	9.764705882
94	12.3	2.652941176	9.647058824
93	12.5	22.02941176	9.529411765
93	12.4	21.92941176	9.529411765
94	12.2	21.84705882	9.647058824
94	12.1	12.1	9.647058824
92	12.4	12.4	9.411764706
94	12.3	21.94705882	9.647058824
94	12.2	12.2	9.647058824
94	12.3	2.652941176	9.647058824
94	12.5	2.852941176	9.647058824
93	12.7	3.170588235	9.529411765
92	13.1	13.1	9.411764706
90	13.7	22.87647059	9.176470588
85	14.7	14.7	8.588235294
82	15.5	15.5	8.235294118
82	15.6	7.364705882	8.235294118
93	15	24.52941176	9.529411765
90	15.5	24.67647059	9.176470588
76	17	9.470588235	7.529411765
75	17.2	24.61176471	7.411764706
67	18	11.52941176	6.470588235
72	17.3	24.35882353	7.058823529
78	16.9	16.9	7.764705882
81	16.7	16.7	8.117647059
86	16.2	7.494117647	8.705882353
87	16.1	24.92352941	8.823529412
87	15.9	24.72352941	8.823529412
86	15.9	24.60588235	8.705882353
87	15.8	6.976470588	8.823529412
88	15.9	15.9	8.941176471
86	15.5	15.5	8.705882353
87	15	15	8.823529412
86	14.6	23.30588235	8.705882353
74	15.1	15.1	7.294117647
70	15.5	15.5	6.823529412
65	16.6	10.36470588	6.235294118
57	18.1	18.1	5.294117647
51	19.7	19.7	4.588235294
47	20.4	24.51764706	4.117647059
47	20.4	24.51764706	4.117647059
47	21	21	4.117647059
46	21	21	4
46	20.9	24.9	4
42	20.8	17.27058824	3.529411765
42	20.4	23.92941176	3.529411765
47	18.8	22.91764706	4.117647059
50	17.1	17.1	4.470588235
53	16.2	11.37647059	4.823529412
55	15.3	10.24117647	5.058823529
58	14.7	9.288235294	5.411764706
59	14	8.470588235	5.529411765
62	13.4	13.4	5.882352941
63	13	19	6
69	12.4	19.10588235	6.705882353
70	11.9	5.076470588	6.823529412
72	11.7	18.75882353	7.058823529
68	12.2	12.2	6.588235294
65	13	6.764705882	6.235294118
62	14.3	14.3	5.882352941
56	15.9	21.07647059	5.176470588
48	17.4	17.4	4.235294118
43	19	19	3.647058824
39	20.3	23.47647059	3.176470588
38	21.8	18.74117647	3.058823529
39	22.1	22.1	3.176470588
37	23.1	23.1	2.941176471
41	23.2	26.61176471	3.411764706
41	22.9	26.31176471	3.411764706
43	22.4	18.75294118	3.647058824
45	21	21	3.882352941
50	18.5	14.02941176	4.470588235
57	17	17	5.294117647
59	16.6	16.6	5.529411765
56	16.4	11.22352941	5.176470588
55	16	10.94117647	5.058823529
57	15.8	10.50588235	5.294117647
63	15.4	9.4	6
66	15.1	15.1	6.352941176
69	14.8	14.8	6.705882353
72	14.6	7.541176471	7.058823529
72	14.7	7.641176471	7.058823529
69	15.2	15.2	6.705882353
68	15.8	9.211764706	6.588235294
64	16.9	23.01764706	6.117647059
59	18.2	12.67058824	5.529411765
57	19.1	13.80588235	5.294117647
56	20	20	5.176470588
57	20	20	5.294117647
59	19.9	25.42941176	5.529411765
60	20.2	20.2	5.647058824
63	19.9	19.9	6
70	18.5	25.32352941	6.823529412
68	18.3	11.71176471	6.588235294
67	17.8	11.32941176	6.470588235
67	17.1	10.62941176	6.470588235
66	16.8	23.15294118	6.352941176
73	16.5	9.323529412	7.176470588
76	16.3	23.82941176	7.529411765
79	16	16	7.882352941
84	15.4	23.87058824	8.470588235
84	15.2	23.67058824	8.470588235
81	14.8	22.91764706	8.117647059
83	14.6	6.247058824	8.352941176
81	14.9	6.782352941	8.117647059
81	15.1	6.982352941	8.117647059
80	15.5	23.5	8
78	16	23.76470588	7.764705882
68	18.1	11.51176471	6.588235294
66	18.6	24.95294118	6.352941176
56	20.1	14.92352941	5.176470588
49	21.8	21.8	4.352941176
45	22.2	26.08235294	3.882352941
45	22.4	18.51764706	3.882352941
44	22.7	18.93529412	3.764705882
55	22	27.05882353	5.058823529
57	20.9	15.60588235	5.294117647
54	20.5	25.44117647	4.941176471
58	20.6	26.01176471	5.411764706
61	19.5	19.5	5.764705882
65	18.8	25.03529412	6.235294118
63	18.4	12.4	6
65	17.8	17.8	6.235294118
63	17.4	17.4	6
53	17.1	21.92352941	4.823529412
57	16.5	21.79411765	5.294117647
58	16	10.58823529	5.411764706
61	15.5	21.26470588	5.764705882
63	15.2	15.2	6
63	15.4	15.4	6
64	16.1	22.21764706	6.117647059
55	17.9	12.84117647	5.058823529
51	18.9	14.31176471	4.588235294
50	19.9	19.9	4.470588235
45	21.5	21.5	3.882352941
47	22.6	26.71764706	4.117647059
38	23.1	20.04117647	3.058823529
42	23.2	23.2	3.529411765
45	22.8	22.8	3.882352941
54	21.9	16.95882353	4.941176471
61	20.8	20.8	5.764705882
66	19.8	26.15294118	6.352941176
66	19.6	13.24705882	6.352941176
69	18.7	18.7	6.705882353
71	18.5	11.55882353	6.941176471
74	18	18	7.294117647
71	17.7	10.75882353	6.941176471
74	17.3	10.00588235	7.294117647
66	17.7	24.05294118	6.352941176
75	17.1	17.1	7.411764706
62	17.3	17.3	5.882352941
72	16.3	9.241176471	7.058823529
74	16	16	7.294117647
90	15.3	6.123529412	9.176470588
83	14.3	14.3	8.352941176
72	14.7	7.641176471	7.058823529
60	15.8	21.44705882	5.647058824
54	17	17	4.941176471
44	17.7	17.7	3.764705882
45	18.4	22.28235294	3.882352941
54	18.4	13.45882353	4.941176471
56	18.6	18.6	5.176470588
57	19.5	14.20588235	5.294117647
56	19.8	24.97647059	5.176470588
58	19.4	19.4	5.411764706
61	19	13.23529412	5.764705882
63	18.4	12.4	6
66	17.8	11.44705882	6.352941176
69	17.5	24.20588235	6.705882353
71	17.4	24.34117647	6.941176471
75	16.6	16.6	7.411764706
80	15.5	23.5	8
82	14.8	6.564705882	8.235294118
81	14.5	6.382352941	8.117647059
83	13.9	13.9	8.352941176
74	13.4	6.105882353	7.294117647
72	12.8	19.85882353	7.058823529
67	12.3	18.77058824	6.470588235
42	14	17.52941176	3.529411765
39	16.4	16.4	3.176470588
33	18	15.52941176	2.470588235
29	19.5	17.5	2
25	21	21	1.529411765
22	22.8	23.97647059	1.176470588
15	23.8	24.15294118	0.352941176
13	24.7	24.81764706	0.117647059
16	25.7	26.17058824	0.470588235
15	25.6	25.95294118	0.352941176
33	25	25	2.470588235
37	24	21.05882353	2.941176471
39	22.7	25.87647059	3.176470588
43	20.2	23.84705882	3.647058824
46	18.8	18.8	4
48	18.2	13.96470588	4.235294118
55	17.9	12.84117647	5.058823529
56	17.3	17.3	5.176470588
54	17.2	22.14117647	4.941176471
61	16.4	22.16470588	5.764705882
58	15.7	21.11176471	5.411764706
64	15.2	15.2	6.117647059
64	15.1	8.982352941	6.117647059
67	15.1	15.1	6.470588235
57	16.5	11.20588235	5.294117647
51	19	19	4.588235294
46	20.9	20.9	4
41	22.2	22.2	3.411764706
40	23	19.70588235	3.294117647
36	24.5	24.5	2.823529412
33	24.5	26.97058824	2.470588235
31	25.9	23.66470588	2.235294118
30	26.5	24.38235294	2.117647059
34	25.9	25.9	2.588235294
40	25.2	28.49411765	3.294117647
43	24.1	24.1	3.647058824
46	23.4	19.4	4
45	22.4	22.4	3.882352941
47	21.8	21.8	4.117647059
49	21	25.35294118	4.352941176
57	20	20	5.294117647
58	19.3	19.3	5.411764706
72	18.3	25.35882353	7.058823529
73	17.7	24.87647059	7.176470588
71	17.6	17.6	6.941176471
75	16.9	16.9	7.411764706
76	16.4	8.870588235	7.529411765
77	16.2	23.84705882	7.647058824
67	17.4	23.87058824	6.470588235
63	18.9	18.9	6
54	20.7	20.7	4.941176471
49	22.1	17.74705882	4.352941176
45	23.1	26.98235294	3.882352941
44	24	24	3.764705882
44	25.1	25.1	3.764705882
43	25.8	29.44705882	3.647058824
41	26.1	26.1	3.411764706
45	26	26	3.882352941
45	25.7	25.7	3.882352941
49	24.8	24.8	4.352941176
52	23.5	28.20588235	4.705882353
56	21.7	21.7	5.176470588
60	20.7	20.7	5.647058824
58	20.2	20.2	5.411764706
58	20	14.58823529	5.411764706
64	19	25.11764706	6.117647059
65	18.6	18.6	6.235294118
65	18.2	11.96470588	6.235294118
67	18	11.52941176	6.470588235
71	17.4	17.4	6.941176471
74	16.9	24.19411765	7.294117647
75	16.8	24.21176471	7.411764706
66	18.2	24.55294118	6.352941176
60	20.4	26.04705882	5.647058824
53	21.8	21.8	4.823529412
47	23.9	19.78235294	4.117647059
47	24.9	20.78235294	4.117647059
40	25.5	25.5	3.294117647
41	26.1	26.1	3.411764706
36	27.2	27.2	2.823529412
31	27.4	29.63529412	2.235294118
36	27.6	27.6	2.823529412
38	27	23.94117647	3.058823529
33	26.2	23.72941176	2.470588235
45	24.4	28.28235294	3.882352941
56	22.5	17.32352941	5.176470588
57	21.9	16.60588235	5.294117647
56	21.6	21.6	5.176470588
57	21.3	21.3	5.294117647
60	20.5	14.85294118	5.647058824
64	19.9	13.78235294	6.117647059
64	19.7	13.58235294	6.117647059
69	19	19	6.705882353
72	18.5	18.5	7.058823529
73	18.3	18.3	7.176470588
74	18.1	18.1	7.294117647
66	19.1	19.1	6.352941176
56	22	22	5.176470588
55	23.1	18.04117647	5.058823529
44	24.4	24.4	3.764705882
35	25.8	28.50588235	2.705882353
28	26.8	26.8	1.882352941
29	27.5	25.5	2
27	27.6	29.36470588	1.764705882
24	28.1	26.68823529	1.411764706
25	27.7	27.7	1.529411765
36	27.1	27.1	2.823529412
46	25.6	25.6	4
51	24.6	24.6	4.588235294
53	23.8	18.97647059	4.823529412
48	23.7	27.93529412	4.235294118
50	23.6	19.12941176	4.470588235
53	23	27.82352941	4.823529412
57	21.9	27.19411765	5.294117647
60	21.4	15.75294118	5.647058824
60	20.8	20.8	5.647058824
64	19.8	25.91764706	6.117647059
64	19.5	13.38235294	6.117647059
65	19	25.23529412	6.235294118
64	19	25.11764706	6.117647059
54	20.4	15.45882353	4.941176471
50	22.6	27.07058824	4.470588235
43	24.3	20.65294118	3.647058824
36	26.3	29.12352941	2.823529412
35	27.2	29.90588235	2.705882353
35	28.4	31.10588235	2.705882353
33	29.3	31.77058824	2.470588235
26	30.4	30.4	1.647058824
27	30.6	28.83529412	1.764705882
24	30.8	30.8	1.411764706
27	30.2	30.2	1.764705882
29	28.8	30.8	2
31	27.1	29.33529412	2.235294118
35	25.8	23.09411765	2.705882353
37	25.1	25.1	2.941176471
42	24.3	20.77058824	3.529411765
46	23.4	27.4	4
50	23	27.47058824	4.470588235
45	23.5	27.38235294	3.882352941
57	22.3	27.59411765	5.294117647
60	21.8	16.15294118	5.647058824
61	21.2	26.96470588	5.764705882
61	21.1	21.1	5.764705882
62	21	15.11764706	5.882352941
55	22	27.05882353	5.058823529
49	24	19.64705882	4.352941176
40	25.9	25.9	3.294117647
37	27.4	30.34117647	2.941176471
33	28.4	28.4	2.470588235
30	29.8	29.8	2.117647059
28	30.4	28.51764706	1.882352941
27	30.9	29.13529412	1.764705882
29	31.1	33.1	2
30	30.6	32.71764706	2.117647059
37	28.8	25.85882353	2.941176471
53	25.2	25.2	4.823529412
50	26.5	30.97058824	4.470588235
53	25.6	20.77647059	4.823529412
55	24.7	19.64117647	5.058823529
57	24.5	24.5	5.294117647
52	24.2	19.49411765	4.705882353
47	23.6	27.71764706	4.117647059
39	23.6	26.77647059	3.176470588
32	22.8	25.15294118	2.352941176
38	22.1	25.15882353	3.058823529
49	20.6	24.95294118	4.352941176
55	19.3	19.3	5.058823529
57	19.4	24.69411765	5.294117647
51	20.9	20.9	4.588235294
43	23.3	23.3	3.647058824
32	25.1	27.45294118	2.352941176
28	26.5	28.38235294	1.882352941
28	27.9	27.9	1.882352941
24	28.4	29.81176471	1.411764706
23	29.5	28.20588235	1.294117647
20	30.1	30.1	0.941176471
21	31	32.05882353	1.058823529
20	31	31	0.941176471
20	31.7	31.7	0.941176471
29	30	32	2
31	28.1	30.33529412	2.235294118
36	26.5	23.67647059	2.823529412
36	25.7	28.52352941	2.823529412
42	24.7	28.22941176	3.529411765
35	24.5	27.20588235	2.705882353
36	24	26.82352941	2.823529412
40	23.8	20.50588235	3.294117647
45	23	23	3.882352941
46	22.7	18.7	4
51	21.8	26.38823529	4.588235294
